10.4757	15.114	8	7	-79.39754
11.3732	13.6486	0	13	-78.48898
12.0958	11.44	0	15	-81.27390
12.1333	10.3124	0	16	-97.14488
10.2696	16.1568	3	12	-67.54538
12.4365	12.1116	4	12	-82.26020
13.0844	11.4932	0	9	-60.16799
13.3253	12.1921	0	13	-77.56189
11.6136	15.3768	0	8	-58.94847
13.8639	11.5703	0	13	-77.12037
13.861	11.8975	0	14	-84.41518
14.0286	12.0113	0	23	-91.94666
13.5283	11.1933	0	19	-83.53835
13.2001	11.3035	0	8	-74.91875
13.902	10.6319	0	19	-96.47403
13.6561	11.5577	0	16	-90.91405
13.6791	11.5787	0	20	-93.48471
14.2631	11.9742	0	24	-94.62446
13.3881	11.4371	0	15	-79.38795
13.84	12.1	0	17	-88.91302
13.4754	12.4922	0	16	-85.41458
13.6284	11.7116	0	11	-83.59028
13.7746	12.4811	0	21	-98.21116
13.6382	11.0678	0	19	-83.86241
13.8505	11.3468	0	16	-74.68827
14.0013	10.9193	0	10	-77.90025
13.2966	11.4655	0	13	-79.70586
14.3643	10.6105	0	11	-78.04914
14.2183	11.3958	0	13	-90.09373
14.3176	12.1839	0	12	-90.16760
14.0104	11.5845	0	15	-94.50695
14.5712	10.6954	0	15	-100.35734
13.3923	10.5189	0	10	-91.55269
13.0068	11.6026	6	9	-87.84194
13.2037	11.1298	6	10	-89.27582
13.68	10.3365	6	13	-98.80448
14.1183	10.599	0	14	-96.53060
13.9064	10.3998	3	17	-94.88208
11.9413	10.1692	0	13	-92.33238
12.0111	10.2527	0	15	-91.55624
12.1715	9.98782	0	13	-85.14694
12.0042	10.7521	0	14	-85.07283
11.9017	11.5214	0	13	-64.62125
11.4102	11.4084	5	6	-57.78425
13.0492	11.919	0	14	-72.36257
11.2291	12.5317	0	14	-74.74230
12.6193	11.6869	0	10	-69.74962
11.9939	14.5348	0	2	-52.19494
13.6635	10.319	0	16	-89.87447
13.6056	11.8942	0	14	-79.94688
13.3834	10.9187	0	15	-98.50905
13.8851	14.2183	0	18	-73.22916
14.7777	15.2211	0	22	-85.99683
14.4974	14.3619	0	20	-83.07253
12.6552	14.2542	0	12	-73.95336
13.7101	17.7222	0	12	-70.72445
12.5801	15.3137	0	12	-73.38414
13.8138	17.2294	0	18	-71.80970
14.1182	16.122	0	28	-95.06684
13.5174	15.9522	0	29	-94.54117
12.6965	16.2509	0	16	-74.44163
11.0884	11.5376	0	16	-83.00698
10.9517	14.8228	0	16	-58.33551
12.0691	16.6063	0	22	-81.37491
10.9564	14.9271	0	14	-74.49956
10.3134	10.7286	0	12	-66.64546
13.3428	11.1078	0	9	-61.96687
9.25909	12.4457	0	14	-73.24204
11.2446	15.0206	0	6	-40.88470
11.0945	12.6969	9	4	-61.34388
10.4793	15.1948	0	2	-63.62682
11.6027	15.4784	0	7	-61.32175
10.6734	12.2651	0	9	-58.93791
12.203	14.5321	0	9	-69.90356
11.0064	18.4352	0	11	-64.61814
10.763	13.966	0	14	-88.38102
10.4463	13.1681	0	10	-71.81920
10.7783	14.7036	0	15	-77.08121
13.1876	14.4752	0	9	-60.32897
10.9674	14.7768	4	9	-74.01908
11.3532	13.2528	4	9	-63.00495
13.7577	12.7202	0	5	-77.01515
10.9339	13.4035	0	9	-67.30094
12.2132	13.9426	3	11	-71.95060
11.5817	14.3379	0	11	-69.71565
9.99155	10.9867	0	8	-69.34054
9.65078	12.9725	5	0	-46.83669
11.2767	13.2561	5	4	-51.70316
8.42959	13.9077	0	0	-50.52736
11.5622	14.7709	0	0	-41.71732
9.50304	11.933	7	8	-62.50278
10.6323	11.9874	6	10	-81.22944
8.23976	12.3956	7	12	-75.94033
12.0737	10.8795	6	11	-91.84268
10.2076	11.1075	7	14	-85.21380
10.4191	10.883	7	14	-79.13719
8.58583	13.316	7	18	-80.56790
9.84475	11.3251	11	13	-73.01208
10.6253	13.6217	9	0	-54.62661
9.9749	12.9126	17	0	-68.61006
8.65972	13.8895	11	2	-77.54039
10.084	12.041	7	4	-65.06045
10.7922	14.6749	7	9	-77.35515
8.82728	15.49	7	2	-56.86915
9.55937	12.1094	9	6	-70.92495
9.41982	16.9957	0	2	-39.49747
10.963	19.2187	4	4	-59.62471
9.11245	18.7342	0	10	-46.25392
9.89679	14.1396	3	12	-63.37732
8.1346	14.7237	0	10	-52.42985
8.81441	11.8554	0	10	-49.67689
11.7568	10.5743	0	10	-81.74183
10.503	11.3796	5	10	-57.82177
11.2928	11.7815	0	12	-68.24147
11.3918	10.865	0	11	-61.27437
13.7224	11.6163	0	21	-100.87308
13.7259	11.5881	0	29	-99.36222
13.2478	11.2514	0	22	-94.10545
13.4473	12.2141	0	22	-93.83523
12.6839	12.2288	0	25	-101.36090
14.0205	12.0106	0	29	-98.31651
13.3188	11.9187	0	24	-103.68858
10.4783	11.1639	0	22	-101.41022
10.5158	12.4348	0	15	-83.36564
12.2455	11.8311	0	26	-91.43235
11.6955	12.0888	0	24	-91.38279
11.9389	10.9588	0	15	-80.58822
11.1753	12.4352	0	12	-71.61369
10.5019	11.5203	0	26	-84.24712
11.002	12.8712	0	21	-81.42962
11.5509	11.7204	0	22	-87.02567
11.4452	13.3634	0	24	-103.44370
11.2703	12.9015	0	25	-95.28943
11.421	12.8551	0	21	-96.56640
11.3406	11.4772	0	21	-91.62941
10.2876	11.9344	0	20	-94.67882
10.0863	11.7055	0	22	-92.10563
9.87388	11.5197	0	13	-76.82163
10.6526	10.2281	0	16	-73.14385
11.5484	10.9749	0	17	-86.27262
11.8913	10.6725	0	16	-90.92963
12.1843	11.4038	0	21	-95.36831
11.1785	12.3315	0	20	-86.02829
10.9523	12.8173	0	14	-78.40634
12.1066	13.9828	0	15	-85.64024
11.8405	15.6658	0	18	-85.38732
12.2578	12.8941	0	19	-69.06170
10.3563	11.1962	0	12	-71.73780
10.3071	10.5358	5	8	-76.22980
9.39539	10.3808	0	16	-85.97667
8.88207	11.6213	0	16	-79.23225
10.1816	13.1101	0	15	-85.25998
10.9226	12.9489	0	20	-89.04903
11.2659	13.97	0	18	-77.63936
10.7953	13.9542	0	13	-74.12392
10.5779	13.0871	0	15	-78.18196
10.4885	14.7349	0	14	-73.91476
11.5553	12.1747	0	4	-48.98092
12.0135	11.8356	0	13	-67.05931
11.8436	13.0708	0	12	-75.21297
10.6646	15.9777	0	8	-67.02827
12.1482	17.7911	0	5	-54.34583
9.77423	15.0612	0	0	-48.45932
11.077	16.2167	0	5	-51.89421
10.5656	14.083	0	6	-57.46034
10.6536	12.9179	0	6	-61.59179
10.9974	12.3301	0	14	-73.40449
9.62355	12.1998	0	12	-71.85523
10.1617	15.922	0	6	-48.17208
9.3558	14.4198	0	9	-66.00551
11.2033	11.1877	0	9	-66.85924
11.8914	10.2703	0	12	-72.71377
12.3412	11.8788	0	12	-80.47985
11.6852	12.6264	4	9	-68.74776
12.0138	11.3693	0	9	-66.09451
10.6221	12.376	0	9	-60.75570
11.3695	9.93112	0	10	-80.19030
9.78315	10.7053	0	11	-89.31098
8.99683	13.2222	0	14	-68.65316
12.6875	12.4845	0	14	-72.93128
11.2313	11.6065	0	16	-76.15606
10.8983	13.3405	0	13	-82.27643
11.7175	10.496	0	13	-82.67957
10.417	10.4524	0	22	-96.52043
11.7184	10.4013	0	16	-92.05256
9.96955	11.0676	0	24	-111.97901
12.0206	10.3822	0	7	-66.36905
9.29154	10.9695	0	8	-72.90478
9.54012	15.9856	4	2	-39.90498
8.00153	14.5218	7	10	-69.27554
7.40675	12.8941	7	5	-74.71869
9.96188	12.5748	6	0	-53.09076
11.7183	18.2424	5	12	-74.82856
12.1358	16.4537	0	10	-64.41659
12.5088	17.6491	4	12	-65.24808
11.1775	13.4965	6	6	-72.35333
11.2088	12.3604	6	13	-88.66874
10.7119	12.1105	8	4	-57.63447
9.92729	15.5428	5	4	-54.14522
11.8412	11.7372	11	4	-66.13720
9.58809	11.5136	5	6	-71.53649
12.5125	11.6773	0	8	-70.39437
11.5894	12.4594	5	8	-70.41786
10.0237	10.7012	5	12	-83.87902
10.653	13.5297	0	11	-75.37393
11.8291	14.7915	0	9	-75.03185
12.4515	11.8442	0	13	-80.99153
11.6159	14.1622	0	11	-68.68847
10.0827	14.5053	0	6	-47.87647
10.0036	18.6012	0	8	-53.84581
10.4514	13.4913	0	6	-61.60730
9.53637	17.7907	0	7	-64.59245
9.78949	14.9454	0	12	-58.34556
9.13735	12.7688	4	6	-71.50704
9.41808	11.6753	4	12	-81.41903
9.53467	12.9778	0	12	-86.26375
9.78693	15.9161	0	13	-78.24073
8.52336	14.9612	0	10	-69.79951
11.9638	11.2365	0	10	-57.87269
11.4066	12.9653	0	14	-69.40720
11.1713	13.6003	0	10	-70.16354
10.6512	10.9851	0	6	-66.34807
10.3129	13.778	0	6	-55.03486
10.3737	14.5078	0	14	-72.73704
9.73825	13.4922	0	14	-76.45010
8.85217	12.571	0	12	-74.02553
9.90293	14.2472	4	12	-77.03626
8.40506	14.2208	4	0	-55.18920
9.24675	13.9259	7	8	-68.04110
10.7531	14.1566	7	2	-43.97814
10.7685	11.9037	3	4	-48.32862
10.9671	14.5132	0	5	-54.88260
11.4222	11.7741	0	11	-83.27729
10.271	12.4149	3	6	-69.77988
10.2809	10.895	5	7	-71.29948
8.13072	12.3446	5	7	-59.47149
8.35973	16.0589	5	4	-56.05079
8.93969	13.2229	5	2	-57.64177
10.5112	10.7402	8	4	-67.54692
9.93891	13.1985	5	15	-78.34353
10.458	12.8086	0	17	-75.44401
11.2908	13.3752	0	16	-75.11206
12.8262	11.5326	0	15	-83.46805
11.1966	14.5041	0	12	-70.87446
13.2254	17.0379	0	13	-75.61054
11.9155	18.5354	0	13	-74.73851
11.0789	16.8572	4	13	-76.04291
11.8641	15.0781	3	13	-76.97108
10.9996	16.194	4	15	-75.09605
13.602	14.6465	4	13	-78.08184
12.3917	13.7179	0	13	-78.23869
12.2685	16.6217	0	15	-79.83090
10.4057	16.4123	0	13	-66.17746
12.1412	14.7575	0	23	-93.10515
12.3134	14.2273	0	23	-89.48802
11.247	14.9215	0	13	-70.08748
11.8877	14.8208	0	17	-86.32176
12.0167	16.5251	0	11	-77.33268
12.9064	16.3571	0	13	-73.81472
13.9427	19.2701	0	19	-80.44615
12.6161	17.3856	0	19	-77.75085
12.7866	15.3206	0	17	-76.18836
13.8394	14.5812	0	19	-83.49182
13.5672	13.6975	0	15	-82.34157
12.4831	15.6453	0	19	-79.72898
11.2683	15.6398	0	19	-70.73869
12.7209	14.4025	0	17	-76.37422
12.6752	15.4791	4	15	-78.89083
12.2677	16.0828	0	15	-73.81701
12.7009	17.8249	6	15	-85.27731
11.9118	17.4452	0	13	-69.57061
11.3927	16.685	0	17	-84.85952
12.5095	19.0146	0	19	-78.94993
11.5423	13.3963	6	9	-79.18902
11.1712	17.1639	5	13	-75.25381
12.1343	11.9882	6	9	-80.89079
12.4292	11.1181	7	7	-79.56572
12.6848	15.9937	5	13	-84.67713
11.8315	12.3458	4	11	-90.43540
11.991	13.2645	8	11	-86.05051
13.5775	12.4884	8	11	-85.97190
10.4232	13.5494	4	11	-86.31404
10.8437	14.4202	0	13	-82.80451
10.6508	14.8671	4	13	-80.01451
11.4159	13.642	4	13	-80.49437
8.81407	12.3094	9	6	-69.31386
9.14595	13.1373	9	4	-57.28197
11.0203	11.4689	9	2	-64.13021
11.4498	11.4036	9	0	-67.18983
10.2717	13.6256	7	2	-66.10681
8.7859	12.5835	9	0	-70.74138
9.90602	13.4307	9	6	-72.24967
10.0463	20.2266	9	2	-57.45914
8.78511	14.5555	11	6	-73.40833
7.97626	12.422	14	6	-70.84383
9.44645	13.2147	16	6	-90.29880
8.1461	12.6719	13	5	-62.05422
8.54939	11.713	10	5	-68.11977
10.2202	10.4521	9	5	-72.58636
8.67698	13.0825	7	6	-73.52047
10.9052	10.4726	13	5	-83.63383
9.12474	11.189	12	6	-84.90594
10.4632	10.1261	19	6	-97.02060
9.98004	10.3772	19	0	-76.23033
9.8317	10.6501	21	0	-71.04041
11.0344	10.0127	19	4	-86.06103
10.3049	10.0402	18	6	-95.52871
10.1144	10.0987	16	8	-88.59967
7.43918	12.1208	10	2	-72.26646
9.97855	10.7396	4	0	-54.05194
9.01983	13.4709	0	5	-62.09118
11.0504	19.3371	0	4	-48.98509
12.0657	13.3508	4	8	-71.75584
12.9851	12.3638	0	2	-64.67982
13.2739	10.7208	0	11	-79.30617
12.733	10.7164	0	14	-73.85585
12.352	11.8842	0	12	-64.32436
8.99789	16.232	0	10	-68.80677
7.8004	15.0244	4	6	-65.17576
8.14422	12.4133	4	6	-59.98642
10.0807	14.7932	4	7	-55.92623
9.70229	16.7147	4	2	-64.42324
9.96347	16.1324	0	2	-36.92625
10.2484	10.6804	0	2	-54.12787
9.43597	16.6689	0	10	-56.46221
11.4849	10.4815	0	14	-76.98133
10.8825	10.8809	0	4	-64.59392
9.0537	10.7829	0	4	-60.05076
7.34851	14.3417	0	0	-43.20487
8.44117	11.8844	0	5	-57.38403
8.23257	13.1978	0	8	-53.08597
9.1287	13.3957	0	12	-73.90568
9.12718	12.7257	0	16	-85.86591
9.52462	15.5412	6	0	-52.41201
11.0997	14.0078	6	11	-83.70487
12.1134	10.7649	0	18	-99.12535
11.8011	10.6877	0	11	-65.66205
10.5641	12.429	0	13	-73.18047
12.8767	11.1627	0	16	-87.24499
11.356	11.6194	0	12	-65.30234
11.7531	14.1703	0	14	-83.87353
9.20133	14.1539	0	8	-62.26364
10.2142	10.8617	0	6	-48.18806
11.4764	10.5632	0	12	-85.37038
10.988	14.4975	0	14	-62.87175
9.18959	14.4681	0	15	-65.95427
9.9455	12.4879	0	10	-74.90099
10.1831	14.1286	0	11	-59.43385
12.0599	12.7604	0	17	-82.41821
12.3511	11.7865	0	13	-77.88866
11.2285	11.8565	0	12	-72.48402
10.665	10.3306	0	20	-87.58638
10.5764	11.9526	0	16	-80.71071
11.0591	10.2855	0	16	-90.95442
10.486	13.8261	0	20	-74.60117
10.0387	13.3049	0	18	-83.00086
10.5986	12.4512	0	17	-90.12319
10.9171	13.4774	8	16	-96.06565
10.9906	13.9811	7	17	-88.40118
11.9726	13.9249	6	15	-80.43674
12.3447	13.9553	0	17	-78.56764
12.6599	12.8486	0	13	-69.01364
11.0129	13.4537	0	14	-81.79232
14.0445	14.0409	0	17	-82.93241
13.3157	12.8984	0	16	-80.70145
12.4823	11.7076	0	8	-72.16338
12.059	11.1734	4	8	-65.78999
11.5935	11.4398	5	8	-81.77926
12.915	11.5088	6	13	-88.47688
12.2759	10.9213	7	6	-71.90979
10.8928	10.0616	15	10	-93.48944
10.3954	11.6529	12	6	-73.53497
9.76633	11.0555	14	11	-103.83848
9.67292	11.5744	8	6	-80.17988
10.9504	11.9446	7	7	-68.55176
11.4426	15.5712	8	6	-63.28277
9.92644	13.8768	12	4	-75.26393
10.0949	12.021	8	6	-70.33259
9.36042	15.6406	8	8	-69.65125
7.11199	13.3115	8	6	-69.01663
10.2378	11.9956	13	6	-79.52065
11.4768	12.8211	10	6	-76.14645
11.2247	10.6611	10	4	-67.59282
12.9586	12.7722	9	7	-76.99576
12.3224	12.0707	9	4	-69.23534
13.4887	11.7693	9	10	-86.23273
12.9481	10.0272	10	2	-81.99853
10.5515	11.3817	9	10	-77.94879
10.5486	11.0117	8	10	-80.93277
12.3381	12.6037	9	6	-83.12981
10.1661	17.3697	14	0	-55.42835
8.96478	16.9108	4	2	-48.44247
10.243	15.1468	0	8	-54.92253
12.5073	15.5636	0	8	-57.56212
12.0837	13.4063	0	14	-71.45780
12.6578	11.2521	0	6	-57.47213
11.0416	11.8534	0	10	-82.42662
12.3401	10.2848	0	14	-91.48433
11.9932	10.3845	5	15	-85.55304
12.2912	10.205	0	13	-96.28974
12.3548	10.3021	0	14	-92.86273
12.3763	12.4859	0	11	-72.93973
12.5507	13.6822	0	20	-84.98582
13.8618	15.1963	0	20	-71.22353
14.3254	14.7879	0	19	-86.12436
13.5063	18.9766	0	20	-73.73788
14.0196	19.0673	4	20	-70.15931
13.7023	19.4968	0	16	-77.73952
13.5757	17.4124	4	22	-81.12818
13.6389	14.0039	0	24	-96.84318
14.2891	17.0296	0	18	-83.15427
14.2978	14.4955	0	16	-93.14096
14.9594	15.8933	0	23	-91.96026
14.8702	15.958	0	27	-87.87676
14.8089	16.2707	0	27	-86.12344
15.1131	15.3605	0	27	-74.62714
14.6489	18.9402	0	28	-80.27138
14.3592	19.3964	0	20	-80.47615
15.0337	18.6161	0	20	-66.12707
13.9303	17.3369	0	26	-78.19361
14.3126	16.3333	0	31	-93.92579
13.7744	15.8719	0	33	-92.43945
14.1108	16.8921	0	31	-93.52662
13.6887	16.5565	0	22	-87.59753
13.6336	14.6375	0	33	-108.91569
12.5123	12.3332	0	30	-103.13869
12.2757	11.294	0	19	-95.08000
12.6452	14.8469	0	17	-78.42154
12.9842	13.6733	0	23	-101.17416
13.2166	14.2534	0	26	-97.61368
13.1191	14.6805	3	27	-95.78864
13.2578	14.991	0	25	-81.09983
13.696	14.6037	0	23	-95.48141
13.6046	15.5657	0	23	-104.93915
13.6916	15.2218	4	23	-102.73596
13.3728	15.4948	0	25	-97.04208
12.6553	14.1659	0	23	-85.30296
12.6084	14.2631	4	27	-98.86177
14.3634	16.0115	0	32	-105.78030
13.6501	14.8617	0	26	-100.58570
13.914	15.2412	0	27	-101.45419
13.4445	14.0572	0	24	-97.79290
12.7702	13.9802	0	26	-95.90195
13.717	15.3663	0	25	-95.12281
12.5658	14.4743	6	23	-99.76915
13.3307	13.7826	0	21	-94.17251
13.5433	15.4087	0	20	-95.71966
13.2307	15.2778	0	21	-79.79364
13.5989	15.4014	0	26	-103.24392
13.8902	15.3062	0	27	-87.80075
14.0348	16.311	0	28	-85.98179
13.645	14.9901	0	27	-93.43317
13.0316	14.7592	0	24	-92.53356
13.6529	14.4917	0	26	-88.17495
13.7615	15.3643	0	23	-87.52103
12.5413	13.9335	0	25	-94.30721
12.9111	14.22	0	25	-92.80350
12.9316	14.3243	0	28	-96.73301
12.6967	14.5627	4	16	-94.77100
12.8239	15.083	4	25	-90.21910
13.3748	14.3183	0	25	-95.06086
13.2787	15.4129	4	24	-92.44323
14.1119	16.177	0	31	-99.98936
13.3591	15.2576	0	28	-100.01512
13.8877	14.6464	0	21	-88.43816
13.9199	15.4525	0	27	-105.91227
14.2995	16.3378	0	16	-72.00966
13.6856	17.9552	0	20	-68.65018
14.3287	15.9354	0	28	-75.10350
13.3574	15.9439	0	27	-95.23443
13.999	15.8284	0	30	-98.66136
14.1121	16.7759	0	23	-90.12525
14.4287	16.3837	0	32	-91.04603
14.1944	16.4897	0	35	-95.77139
14.1512	17.2851	0	33	-84.89803
14.5946	17.273	0	25	-81.46057
13.2172	16.2135	0	24	-97.36617
13.8693	16.3011	0	27	-90.67468
13.1369	15.3956	0	24	-93.44146
13.5808	14.4237	0	25	-94.32582
13.787	14.418	0	24	-96.04086
13.2013	14.7547	0	21	-95.24170
12.9893	14.0104	5	22	-90.82491
13.0732	13.8309	0	20	-88.58567
13.1278	14.2848	0	24	-93.47831
8.8537	13.2889	0	4	-39.69761
12.1073	14.8542	0	13	-72.17792
12.072	10.5375	0	11	-91.58525
12.3788	9.65422	0	22	-97.72450
10.5523	11.6763	5	9	-74.76519
11.5467	11.0393	7	14	-95.53291
11.8091	11.2045	6	8	-78.91863
10.1019	15.1616	11	12	-83.11804
11.7243	12.3766	7	10	-77.49962
10.712	15.2727	11	9	-76.07162
10.0609	12.9731	7	11	-94.95735
11.7507	10.5023	6	10	-88.20042
12.9317	10.7555	6	15	-102.52386
12.6089	10.8411	0	17	-83.65556
12.9119	12.0806	0	15	-83.96636
13.1955	10.4616	0	14	-84.89107
12.6875	10.6086	0	16	-91.26886
12.2505	11.0905	0	12	-80.02650
12.7871	11.3002	0	12	-81.63413
12.6365	10.8219	0	16	-93.54697
12.5403	11.4428	0	14	-77.57565
11.2503	18.391	0	11	-75.78706
10.4458	14.6009	0	9	-65.79470
11.8874	19.3888	0	9	-56.51166
11.747	16.1286	0	8	-60.33610
12.3753	16.8349	4	8	-68.96854
13.3907	16.5822	0	14	-79.79930
11.9441	15.2503	0	14	-67.26890
12.6145	14.9188	0	12	-77.33105
13.9774	15.7146	0	12	-73.85831
13.6363	18.9932	0	22	-77.49205
14.0708	18.4084	0	18	-84.25345
12.5894	16.5522	0	14	-65.91507
13.263	13.745	0	25	-94.66121
13.1868	13.5635	0	21	-90.74078
11.6363	10.9166	0	17	-91.43439
11.6871	14.5384	0	18	-81.47608
10.3364	13.4206	0	19	-92.42204
11.0855	13.3288	0	19	-94.34886
11.2233	13.7928	0	19	-86.83154
11.9029	9.94517	0	15	-91.91956
12.1409	10.4269	0	15	-78.92931
12.2292	10.5056	0	12	-77.03350
13.1186	11.5607	0	13	-75.52036
13.1423	10.721	0	17	-95.49788
13.4077	11.1712	0	18	-90.31877
10.523	11.3649	0	12	-78.86419
10.7766	11.1117	0	16	-91.65062
13.0705	10.6182	0	17	-97.19743
13.4123	10.2452	0	20	-108.27104
11.8103	13.1436	0	12	-88.97298
12.3943	11.8949	0	18	-90.95852
12.6003	11.645	0	18	-91.24814
12.7934	11.8841	0	22	-93.14378
11.9607	11.6642	0	19	-101.83724
11.2315	15.1143	0	17	-76.42322
11.4158	11.9501	0	21	-98.88571
11.923	14.7214	0	19	-84.39135
12.2213	11.9533	0	22	-84.24430
11.368	15.8825	0	18	-76.91391
12.1601	16.94	0	15	-83.92642
11.8617	17.1788	4	18	-73.40568
12.0077	17.7639	0	11	-79.24782
11.6173	17.226	0	12	-77.35259
10.9366	15.4879	0	15	-76.60522
12.259	12.2468	0	10	-73.53986
13.8958	10.2511	0	18	-101.14908
12.6714	10.7684	0	15	-85.03235
12.2181	11.648	0	10	-75.21730
11.5295	11.4748	0	15	-77.87222
11.8753	17.8971	0	16	-66.50317
11.1361	13.6251	4	17	-83.07432
11.5882	17.3603	0	15	-73.50424
13.8265	16.8361	0	15	-76.37203
12.0428	17.9996	0	15	-80.78364
13.2159	18.385	0	19	-76.02131
11.6566	17.4469	0	15	-74.94412
10.6391	15.7331	0	14	-69.44378
9.01246	17.7026	0	18	-65.89600
7.52531	15.4938	6	14	-60.02537
10.5793	14.5937	6	10	-71.73543
10.875	11.9858	7	17	-96.39717
10.6375	10.1334	13	11	-87.28717
11.3481	11.7413	6	16	-101.13289
10.6717	13.3542	6	14	-98.89609
9.98683	14.7613	0	15	-81.31290
10.4271	13.581	0	19	-87.24505
9.83761	13.2652	0	16	-84.62006
10.7636	13.7004	0	23	-83.82222
10.9971	14.0268	0	20	-93.46333
10.7355	12.8367	0	20	-84.46337
10.2139	13.0458	0	16	-88.16736
9.8551	14.1711	0	13	-72.03382
9.87814	14.0412	0	10	-73.35009
11.8317	12.5017	0	11	-77.53316
9.87029	15.3481	0	8	-68.34644
9.93967	14.9273	0	16	-65.90559
10.87	13.3802	0	8	-69.09997
11.8333	12.0588	0	7	-61.58306
9.60104	15.5131	0	4	-51.66472
10.7317	11.4554	0	10	-87.30918
10.6481	11.2511	0	8	-76.30517
10.1774	11.6039	0	8	-74.17263
9.81737	12.0139	0	8	-63.24778
10.259	14.4787	0	6	-55.19461
